0.6070952415466309	0.0
0.7626415491104126	1.0
0.5519819259643555	1.0
0.2792816162109375	1.0
0.384250670671463	0.0
0.17789988219738007	1.0
0.23823849856853485	0.0
0.15017975866794586	0.0
0.2172815054655075	1.0
0.45134568214416504	1.0
0.4981168210506439	0.0
0.24376721680164337	0.0
0.3149576783180237	1.0
0.7600425481796265	1.0
0.2652113139629364	1.0
0.48126307129859924	1.0
0.7985240817070007	0.0
0.7000863552093506	1.0
0.6029428839683533	1.0
0.5019927024841309	1.0
0.4829530119895935	1.0
0.3545787036418915	1.0
0.3781397044658661	1.0
0.4549345374107361	0.0
0.7076699733734131	1.0
0.5770551562309265	1.0
0.7491721510887146	0.0
0.5408061742782593	1.0
0.5636990666389465	0.0
0.6373198628425598	0.0
0.5416545271873474	0.0
0.3928249180316925	0.0
0.5431891679763794	0.0
0.7205548882484436	1.0
0.45462629199028015	0.0
0.4841530919075012	0.0
0.4789807200431824	1.0
0.32241252064704895	0.0
0.2114706188440323	0.0
0.19515570998191833	0.0
0.19612766802310944	0.0
0.14328278601169586	0.0
0.13917970657348633	0.0
0.134672150015831	0.0
0.10756305605173111	0.0
0.13617776334285736	0.0
0.1564912497997284	0.0
0.06996287405490875	0.0
0.25798019766807556	0.0
0.09326545894145966	0.0
0.09653596580028534	0.0
0.14480498433113098	0.0
0.09389590471982956	0.0
0.6456908583641052	0.0
0.10160330682992935	0.0
0.1361028105020523	0.0
0.32772374153137207	0.0
0.16698011755943298	0.0
0.07866071164608002	0.0
0.0980435162782669	0.0
0.12553007900714874	0.0
0.07945199310779572	0.0
0.11407224088907242	0.0
0.14643095433712006	0.0
0.9887493848800659	1.0
0.43852996826171875	0.0
0.4689159393310547	0.0
0.09237053245306015	0.0
0.601495623588562	0.0
0.9989957213401794	1.0
0.32401740550994873	0.0
0.9979702830314636	0.0
0.9989410042762756	1.0
0.9985432624816895	1.0
0.9862469434738159	1.0
0.09717213362455368	0.0
0.8913279175758362	1.0
0.7427447438240051	0.0
0.6191598773002625	0.0
0.3904189169406891	0.0
0.9981861710548401	1.0
0.23481369018554688	0.0
0.7885522246360779	1.0
0.2066437304019928	0.0
0.7468380331993103	1.0
0.8958553075790405	1.0
0.8023025989532471	1.0
0.6816275119781494	1.0
0.7738568186759949	1.0
0.1315063089132309	0.0
0.03266505151987076	0.0
0.038016919046640396	0.0
0.9987918734550476	1.0
0.457226425409317	1.0
0.9840841889381409	0.0
0.6747938394546509	0.0
0.9731788635253906	1.0
0.5617692470550537	0.0
0.9968376159667969	1.0
0.04186874255537987	0.0
0.5882766842842102	1.0
0.23285557329654694	0.0
0.7813378572463989	1.0
0.9984520673751831	1.0
0.3767288625240326	0.0
0.30299630761146545	0.0
0.19000008702278137	0.0
0.08996142446994781	0.0
0.2637020945549011	1.0
0.9984965324401855	1.0
0.5322256684303284	0.0
0.9988555908203125	1.0
0.8719570636749268	1.0
0.022715602070093155	0.0
0.0353185310959816	0.0
0.9129884243011475	1.0
0.2793113589286804	0.0
0.8683302998542786	1.0
0.807144045829773	1.0
0.9988359808921814	1.0
0.4937126338481903	0.0
0.9988343119621277	1.0
0.9983226656913757	1.0
0.7437163591384888	1.0
0.1465887427330017	0.0
0.03243540599942207	0.0
0.5025158524513245	1.0
0.6358540058135986	0.0
0.995701014995575	1.0
0.42470628023147583	1.0
0.9988512992858887	0.0
0.9152073264122009	0.0
0.9975201487541199	1.0
0.7113724946975708	1.0
0.27241605520248413	0.0
0.14937441051006317	0.0
0.07799181342124939	0.0
0.5428482294082642	0.0
0.8380579352378845	1.0
0.9197512865066528	1.0
0.9990285634994507	1.0
0.921252965927124	1.0
0.9990379810333252	1.0
0.7605031132698059	1.0
0.9896243214607239	1.0
0.4529910683631897	0.0
0.247946634888649	0.0
0.8549792170524597	0.0
0.5515713095664978	0.0
0.9775792956352234	0.0
0.9988893866539001	0.0
0.9980193376541138	1.0
0.7086364030838013	1.0
0.4110966622829437	0.0
0.9939297437667847	0.0
0.46200576424598694	1.0
0.029507121071219444	0.0
0.027709145098924637	0.0
0.02352331578731537	0.0
0.06976652145385742	0.0
0.22949224710464478	0.0
0.034028489142656326	0.0
0.022677050903439522	0.0
0.036894168704748154	0.0
0.8809680938720703	1.0
0.7944721579551697	1.0
0.14888827502727509	0.0
0.6481547355651855	1.0
0.9956366419792175	1.0
0.9988927245140076	1.0
0.6172124147415161	1.0
0.7655385136604309	0.0
0.05808837339282036	0.0
0.14890995621681213	0.0
0.02886091358959675	0.0
0.05319715291261673	0.0
0.03186793997883797	0.0
0.04124957695603371	0.0
0.022270502522587776	0.0
0.042743731290102005	0.0
0.09246883541345596	0.0
0.028047921136021614	0.0
0.998120129108429	1.0
0.6211965084075928	0.0
0.08665889501571655	0.0
0.25698602199554443	0.0
0.9983956217765808	1.0
0.8729054927825928	0.0
0.9934362173080444	1.0
0.5672144293785095	1.0
0.022450480610132217	0.0
0.11497312039136887	0.0
0.06427238881587982	0.0
0.16092781722545624	0.0
0.8854619264602661	1.0
0.9887561202049255	0.0
0.44423750042915344	0.0
0.9989870190620422	0.0
